상품명,가격,사진
[레드와인] 얄리 와일드스완 까베르네소비뇽 하프,"6,800",sitem.ssgcdn.com/34/42/11/item/1000054114234_i1_232.jpg
"[매장픽업] 파스쿠아, 일레븐 미닛 로제 (로제와인)","50,000",sitem.ssgcdn.com/56/84/39/item/1000049398456_i1_232.jpg
[매장픽업] 간치아 모스카토 로제,"20,000",sitem.ssgcdn.com/56/84/39/item/1000049398456_i2_232.jpg
코노 쇼비뇽블랑,"24,800",sitem.ssgcdn.com/93/78/29/item/1000068297893_i1_232.jpg
간치아 모스카토 다스티 DOCG,"22,000",sitem.ssgcdn.com/17/44/76/item/1000227764417_i1_232.jpg
[W&M] 칸티 모스카토 다스티 DOCG 750mL,"17,800",sitem.ssgcdn.com/00/65/29/item/1000068296500_i1_232.jpg
[레드와인] 트라피체 까베르네 소비뇽,"9,800",sitem.ssgcdn.com/59/24/43/item/1000518432459_i1_232.jpg
"텍스트북, 나파 카베르네 소비뇽","112,000",sitem.ssgcdn.com/62/58/15/item/1000053155862_i1_232.jpg
[매장픽업] 생 클레어 비카스 초이스 소비뇽블랑 버블스,"20,000",sitem.ssgcdn.com/05/20/11/item/1000328112005_i1_232.jpg
[레드와인] 크레스만 샤또 라피에리에,"19,800",sitem.ssgcdn.com/48/67/19/item/1000043196748_i1_232.jpg
[화이트와인] 아와테레 소비뇽 블랑,"15,800",sitem.ssgcdn.com/42/42/11/item/1000054114242_i1_232.jpg
[매장픽업] KY1865 세트 (1본입),"55,000",sitem.ssgcdn.com/48/98/83/item/1000049839848_i1_232.jpg
피치니 메모로 화이트 375ml,"7,900",sitem.ssgcdn.com/14/59/57/item/1000065575914_i1_232.jpg
[매장픽업]  몰리두커 블루아이드 보이,"90,000",sitem.ssgcdn.com/35/44/11/item/1000054114435_i1_232.jpg
마르께스 데 까사 콘차 샤르도네,"28,000",sitem.ssgcdn.com/12/57/96/item/1000043965712_i1_232.jpg
1865 셀렉티드 빈야드 카베르네 소비뇽,"38,000",sitem.ssgcdn.com/36/08/82/item/1000210820836_i1_232.jpg
[스파클링] 조닌 꼰띠 부네이스 모스카토 다스티,"24,800",sitem.ssgcdn.com/79/16/48/item/1000360481679_i1_232.jpg
쁘띠장 부르고뉴 샤도네이,"29,800",sitem.ssgcdn.com/56/72/85/item/1000217857256_i1_232.jpg
[매장픽업] 까스텔포르테 발폴리첼라 리빠소,"25,000",sitem.ssgcdn.com/03/23/53/item/1000347532303_i1_232.jpg
몬테스 엔젤스 시크릿 까버네쇼비뇽,"31,800",sitem.ssgcdn.com/94/62/57/item/1000065576294_i1_232.jpg
베어풋 피노누아 750ml,"12,800",sitem.ssgcdn.com/39/73/05/item/1000099057339_i1_232.jpg
스칼리올라 파르팔레 모스카토 홀리데이 에디션,"20,000",sitem.ssgcdn.com/06/07/36/item/1000217360706_i1_232.jpg
[매장픽업] 머드하우스 소비뇽 블랑 (화이트와인),"27,000",sitem.ssgcdn.com/42/65/77/item/1000522776542_i1_232.jpg
[매장픽업] 두게싸 리아 모스카토 다스티 (화이트와인),"15,000",sitem.ssgcdn.com/59/31/85/item/1000043853159_i1_232.jpg
푸나무 소비뇽 블랑,"32,000",sitem.ssgcdn.com/59/31/85/item/1000043853159_i2_232.jpg
[매장픽업] 루이 로드레 컬렉션 242,"130,000",sitem.ssgcdn.com/33/99/81/item/1000043819933_i1_232.jpg
[레드와인] 페폴리 끼안티 클라시코,"30,900",sitem.ssgcdn.com/33/99/81/item/1000043819933_i2_232.jpg
나파 릿지 까베르네 소비뇽,"29,800",sitem.ssgcdn.com/81/28/96/item/1000164962881_i1_232.jpg
[스파클링] 폰타나프레다 아스티 빈티지(밀레시마토),"35,800",sitem.ssgcdn.com/83/22/49/item/1000319492283_i1_232.jpg
[화이트와인] 블랙타워 클래식 리슬링,"11,900",sitem.ssgcdn.com/30/31/77/item/1000051773130_i1_232.jpg
[레드와인] 코노수르 비씨클레타 까베르네 소비뇽,"15,800",sitem.ssgcdn.com/84/81/60/item/1000179608184_i1_232.jpg
G7 메를로 (187ml),"2,980",sitem.ssgcdn.com/88/59/15/item/1000053155988_i1_232.jpg
쉬르 엉 뉘아쥬 까베르네 메를로,"14,800",sitem.ssgcdn.com/23/60/15/item/1000053156023_i1_232.jpg
쁘띠장 부르고뉴 피노누아,"29,800",sitem.ssgcdn.com/36/04/49/item/1000051490436_i1_232.jpg
[레드와인] 마르께스 데 까사 콘차 까베르네 소비뇽,"38,000",sitem.ssgcdn.com/75/47/11/item/1000054114775_i1_232.jpg
마주앙 메도크,"14,800",sitem.ssgcdn.com/23/39/21/item/1000125213923_i1_232.jpg
[매장픽업] 운두라가 브뤼 375ml,"7,000",sitem.ssgcdn.com/91/22/53/item/1000347532291_i1_232.jpg
[스파클링] 미안더 모스카토 275ml,"3,200",sitem.ssgcdn.com/82/10/50/item/1000051501082_i1_232.jpg
[매장픽업] 토마시 아마로네 델라 발폴리첼라 클라시코(레드와인),"99,000",sitem.ssgcdn.com/18/17/62/item/1000217621718_i1_232.jpg
울프 블라스 레드라벨 타우니 포트,"17,000",sitem.ssgcdn.com/22/26/01/item/1000051012622_i1_232.jpg
[스파클링] 운두라가 브뤼,"14,800",sitem.ssgcdn.com/85/43/11/item/1000054114385_i1_232.jpg
[강남점 매장픽업]  모엣 & 샹동 로제 임페리얼 스파크 오브 라이트,"103,000",sitem.ssgcdn.com/81/12/00/item/1000051001281_i1_232.jpg
"[매장픽업]  에밀리아나, 코얌 (레드와인)","55,000",sitem.ssgcdn.com/85/96/81/item/1000390819685_i1_232.jpg
에스메랄다 말벡,"18,000",sitem.ssgcdn.com/14/81/84/item/1000227848114_i1_232.jpg
올리비에 르플레브 부르고뉴 샤도네이,"58,000",sitem.ssgcdn.com/74/51/26/item/1000070265174_i1_232.jpg
[매장픽업] 타라파카 레세르바 까베르네 소비뇽 (레드와인),"18,000",sitem.ssgcdn.com/74/51/26/item/1000070265174_i2_232.jpg
"[매장픽업] 임페리움 비니, 템프라니요 (레드와인)","10,000",sitem.ssgcdn.com/01/04/37/item/1000049370401_i1_232.jpg
"[매장픽업] 빌라 욜란다, 모스카토 로제","20,000",sitem.ssgcdn.com/01/04/37/item/1000049370401_i2_232.jpg
피치니 피노키오,"15,800",sitem.ssgcdn.com/43/59/97/item/1000227975943_i1_232.jpg
G7 까베르네 소비뇽 (187ml),"2,980",sitem.ssgcdn.com/55/40/55/item/1000248554055_i1_232.jpg
프레시넷 로제 스파클링,"31,000",sitem.ssgcdn.com/27/13/85/item/1000043851327_i1_232.jpg
[레드와인] 가또 네그로 까르미네르,"7,800",sitem.ssgcdn.com/27/13/85/item/1000043851327_i2_232.jpg
[화이트와인] 페냐솔 아이렌,"5,980",sitem.ssgcdn.com/89/54/46/item/1000051465489_i1_232.jpg
[매장픽업] 앙드레 끌루에 상파뉴 실버 브뤼,"65,000",sitem.ssgcdn.com/89/54/46/item/1000051465489_i2_232.jpg
라벨5 하이볼 패키지,"25,000",sitem.ssgcdn.com/00/65/89/item/1000380896500_i1_232.jpg
포르타 6 블랑코,"14,800",sitem.ssgcdn.com/48/71/10/item/1000432107148_i1_232.jpg
옐로우테일 쉬라즈,"15,800",sitem.ssgcdn.com/26/43/11/item/1000054114326_i1_232.jpg
[레드와인] 끌로 드 로스 씨에떼,"44,800",sitem.ssgcdn.com/30/93/11/item/1000404119330_i1_232.jpg
[매장픽업] 코노수르 토코르날 까베르네 소비뇽 (레드와인),"12,000",sitem.ssgcdn.com/74/58/15/item/1000053155874_i1_232.jpg
"[매장픽업] 아바지아, 허니문 모스카토 (스파클링와인)","13,000",sitem.ssgcdn.com/61/60/15/item/1000053156061_i1_232.jpg
[스파클링] 발레밸보 브라께또,"14,800",sitem.ssgcdn.com/38/29/79/item/1000044792938_i1_232.jpg
사가 알 쌩떼밀리옹,"54,000",sitem.ssgcdn.com/36/58/06/item/1000163065836_i1_232.jpg
[매장픽업] 샹동 로제,"48,000",sitem.ssgcdn.com/36/58/06/item/1000163065836_i2_232.jpg
[화이트와인] G7 리저브 샤도네이,"14,000",sitem.ssgcdn.com/99/37/84/item/1000238843799_i1_232.jpg
★[와인선물세트]콜럼비아크레스트골드+디브이까테나띤또 스,"63,800",sitem.ssgcdn.com/70/56/27/item/1000216275670_i1_232.jpg
[매장픽업] 투핸즈 아레스,"240,000",sitem.ssgcdn.com/54/66/74/item/1000335746654_i1_232.jpg
G7 메를로 (375ml),"4,480",sitem.ssgcdn.com/46/93/00/item/1000051009346_i1_232.jpg
[레드와인] 파트라슈 부르고뉴 피노누아,"24,800",sitem.ssgcdn.com/47/25/13/item/1000051132547_i1_232.jpg
아스띠까 까베르네 소비뇽,"9,900",sitem.ssgcdn.com/47/25/13/item/1000051132547_i2_232.jpg
"[매장픽업] 찰스 하이직, 브륏 리저브 375ml (샴페인)","79,000",sitem.ssgcdn.com/74/10/47/item/1000051471074_i1_232.jpg
[레드와인] 미아 상그리아 클래식 로얄,"11,800",sitem.ssgcdn.com/34/39/71/item/1000524713934_i1_232.jpg
까르멘 까버네소비뇽,"14,800",sitem.ssgcdn.com/56/82/80/item/1000380808256_i1_232.jpg
[스파클링] 간치아 프로세코 DOC,"18,800",sitem.ssgcdn.com/89/44/11/item/1000054114489_i1_232.jpg
베린저 메인앤바인 샤르도네,"19,800",sitem.ssgcdn.com/54/29/38/item/1000525382954_i1_232.jpg
루이자도 부르고뉴 루즈 꾸벙 데 자코방,"45,800",sitem.ssgcdn.com/64/20/76/item/1000318762064_i1_232.jpg
[레드와인] 샤토 생 미셸 컬럼비아 밸리 메를로,"36,000",sitem.ssgcdn.com/85/71/14/item/1000053147185_i1_232.jpg
[레드와인] 피터르만 바로산 쉬라즈,"24,800",sitem.ssgcdn.com/01/62/26/item/1000049266201_i1_232.jpg
반피 끼안띠클라시코,"49,800",sitem.ssgcdn.com/35/17/62/item/1000217621735_i1_232.jpg
로케타 라스 반데라스,"7,800",sitem.ssgcdn.com/63/17/62/item/1000217621763_i1_232.jpg
[레드와인] 피치니 끼안띠 375ml,"7,900",sitem.ssgcdn.com/51/43/11/item/1000054114351_i1_232.jpg
뷰 마넨 레세르바 까베르네 소비뇽,"14,800",sitem.ssgcdn.com/11/37/14/item/1000527143711_i1_232.jpg
르프롱드 브라케토,"29,800",sitem.ssgcdn.com/97/16/39/item/1000216391697_i1_232.jpg
배비치 포비든 바인 말보로 소비뇽 블랑,"21,800",sitem.ssgcdn.com/97/16/39/item/1000216391697_i2_232.jpg
[스파클링] 프레시넷 프로세코 DOC,"29,800",sitem.ssgcdn.com/82/75/77/item/1000218777582_i1_232.jpg
[레드와인] 프레스코발디 카스틸리오니 끼안티,"28,000",sitem.ssgcdn.com/51/68/83/item/1000206836851_i1_232.jpg
[매장픽업] 메디치 에르메테 콘체르토 (스파클링와인),"35,000",sitem.ssgcdn.com/33/33/61/item/1000065613333_i1_232.jpg
[레드와인] 핀까엘 오리엔 까베르네 소비뇽,"12,800",sitem.ssgcdn.com/77/65/85/item/1000043856577_i1_232.jpg
[매장픽업] 마르께스 데 리스칼 레세르바 (레드와인),"40,000",sitem.ssgcdn.com/77/65/85/item/1000043856577_i2_232.jpg
[레드와인] 페스티보 로쏘,"7,980",sitem.ssgcdn.com/14/15/07/item/1000228071514_i1_232.jpg
디아블로 샤르도네 375,"6,900",sitem.ssgcdn.com/09/81/85/item/1000043858109_i1_232.jpg
[매장픽업] 오이스터베이 소비뇽블랑(화이트와인),"60,000",sitem.ssgcdn.com/09/81/85/item/1000043858109_i2_232.jpg
"[매장픽업] 브라운 브라더스 모스까또 로사(스파클링,로제와인)","21,000",sitem.ssgcdn.com/91/40/56/item/1000238564091_i1_232.jpg
피치니 끼안티 클라시코,"18,800",sitem.ssgcdn.com/58/72/19/item/1000251197258_i1_232.jpg
[레드와인] 코노수르 비씨클레타 까르미네르,"15,800",sitem.ssgcdn.com/22/74/84/item/1000043847422_i1_232.jpg
[매장픽업] 보시오 트러플 헌터 모스카토 다스티 DOCG,"19,000",sitem.ssgcdn.com/22/74/84/item/1000043847422_i2_232.jpg
[레드와인] 떼라 린다 가르나차,"19,800",sitem.ssgcdn.com/04/59/78/item/1000048785904_i1_232.jpg
[스파클링] 마끼 달메라,"14,800",sitem.ssgcdn.com/83/37/92/item/1000227923783_i1_232.jpg
신퀀타 꼴레지오네,"45,000",sitem.ssgcdn.com/88/86/77/item/1000227778688_i1_232.jpg
캔달잭슨 샤르도네375ml,"22,000",sitem.ssgcdn.com/46/04/31/item/1000068310446_i1_232.jpg
[매장픽업] 케이머스 카버네 소비뇽 750ML (레드와인),"198,000",sitem.ssgcdn.com/74/04/49/item/1000051490474_i1_232.jpg
[매장픽업] 이기갈 꼬뜨 뒤 론 루즈 375ml (레드와인),"14,000",sitem.ssgcdn.com/05/44/11/item/1000054114405_i1_232.jpg
[레드와인] 캔달빈트너스리저브 레드블렌드,"39,800",sitem.ssgcdn.com/38/84/55/item/1000431558438_i1_232.jpg
피터르만 힐 앤 밸리 쉬라즈,"49,800",sitem.ssgcdn.com/39/60/15/item/1000053156039_i1_232.jpg
덕혼 디코이 스파클링,"83,000",sitem.ssgcdn.com/67/52/73/item/1000289735267_i1_232.jpg
비에티 바르베라 다스티,"58,000",sitem.ssgcdn.com/36/22/01/item/1000051012236_i1_232.jpg
폰토디 끼안티 클라시코 그랑 셀레지오네 DOCG,"120,000",sitem.ssgcdn.com/96/79/21/item/1000045217996_i1_232.jpg
[레드와인] 블랙타워돈펠더피노누아750,"11,900",sitem.ssgcdn.com/94/20/72/item/1000214722094_i1_232.jpg
[레드와인] 루이마티니 나파 까버네,"67,800",sitem.ssgcdn.com/45/82/64/item/1000522648245_i1_232.jpg
[레드와인] 다렌버그 풋볼트 쉬라즈,"22,000",sitem.ssgcdn.com/70/06/85/item/1000043850670_i1_232.jpg
"[매장픽업] 에밀리아나, 노바스 카베르네 소비뇽 (레드와인)","23,000",sitem.ssgcdn.com/39/25/85/item/1000519852539_i1_232.jpg
[매장픽업] 프레시넷 프로세코 DOC,"30,000",sitem.ssgcdn.com/44/58/15/item/1000053155844_i1_232.jpg
[레드와인] 폰세카 타우니 포트,"39,000",sitem.ssgcdn.com/34/47/27/item/1000412274734_i1_232.jpg
[스파클링] 마주앙 라세느,"9,980",sitem.ssgcdn.com/83/85/14/item/1000053148583_i1_232.jpg
[레드와인] 인디고 아이즈 진판델,"27,800",sitem.ssgcdn.com/38/99/85/item/1000043859938_i1_232.jpg
[매장픽업] 피치니 끼안띠 375ml (레드와인),"6,900",sitem.ssgcdn.com/38/99/85/item/1000043859938_i2_232.jpg
세라벨 샤또네프뒤빠프,"39,800",sitem.ssgcdn.com/94/15/31/item/1000068311594_i1_232.jpg
[화이트와인] 산타캐롤리나 소비뇽블랑 375,"6,900",sitem.ssgcdn.com/86/09/37/item/1000229370986_i1_232.jpg
[매장픽업] 다이아몬드 레이크뷰 비달 아이스바인,"40,000",sitem.ssgcdn.com/04/13/77/item/1000217771304_i1_232.jpg
[매장픽업]  루이자도 부르고뉴 피노누아,"45,000",sitem.ssgcdn.com/49/04/49/item/1000051490449_i1_232.jpg
[레드와인] 샤또 아가든,"14,800",sitem.ssgcdn.com/41/18/01/item/1000051011841_i1_232.jpg
[레드와인] 베라짜노 키안티 클라시코,"45,000",sitem.ssgcdn.com/00/33/09/item/1000266093300_i1_232.jpg
지디 바이라 모스카토 다스티,"28,000",sitem.ssgcdn.com/22/60/15/item/1000053156022_i1_232.jpg
"[매장픽업] 파스쿠아, 프리잔떼 로제 (스파클링와인)","35,000",sitem.ssgcdn.com/25/87/66/item/1000277668725_i1_232.jpg
울프 블라스 레드라벨 샤도네이,"17,000",sitem.ssgcdn.com/42/66/00/item/1000260006642_i1_232.jpg
G7 리저브 까르미네르,"14,000",sitem.ssgcdn.com/69/58/15/item/1000053155869_i1_232.jpg
[레드와인] 프레스코발디 레몰레 로쏘,"24,000",sitem.ssgcdn.com/48/58/15/item/1000053155848_i1_232.jpg
브리갈다라 발폴리첼라 DOC,"21,800",sitem.ssgcdn.com/24/57/29/item/1000455295724_i1_232.jpg
[레드와인] 트리벤토 트리부 말벡,"13,000",sitem.ssgcdn.com/01/68/39/item/1000049396801_i1_232.jpg
[매장픽업] 샤토 생 미셸 컬럼비아 밸리 리슬링,"31,000",sitem.ssgcdn.com/10/74/13/item/1000065137410_i1_232.jpg
[레드와인] 아발론 캘리포니아 까베르네 쇼비뇽,"21,800",sitem.ssgcdn.com/54/24/85/item/1000220852454_i1_232.jpg
코디치 화이트 스위트,"14,900",sitem.ssgcdn.com/34/33/61/item/1000065613334_i1_232.jpg
인디고 아이즈 샤도네이,"27,800",sitem.ssgcdn.com/82/48/94/item/1000220944882_i1_232.jpg
[매장픽업]  찰스 하이직 브륏 리저브 NV,"130,000",sitem.ssgcdn.com/20/17/39/item/1000216391720_i1_232.jpg
[매장픽업] 샤또 그랑 뿌이 뒤까쓰 13,"82,000",sitem.ssgcdn.com/97/52/14/item/1000104145297_i1_232.jpg
[매장픽업] 다우 파인 토니 포트 750ML (레드와인),"42,000",sitem.ssgcdn.com/90/54/95/item/1000051955490_i1_232.jpg
