상품명,가격,사진
"[매장픽업] 찰스 하이직, 브륏 리저브 (샴페인)","100,000",item.ssgcdn.com/95/55/07/item/1000066075595_i1_232.jpg
프레스코발디 니포짜노 끼안티 리제르바,"31,500",item.ssgcdn.com/10/91/09/item/1000066099110_i1_232.jpg
[매장픽업]  텍스트북 배럴티프 까베르네소비뇽,"71,100",item.ssgcdn.com/71/13/10/item/1000066101371_i1_232.jpg
샤또 랭쉬 바쥬 17,"207,000",item.ssgcdn.com/22/74/84/item/1000043847422_i1_232.jpg
2021년 상반기 마지막 최대 특가! 와인 결산전,"76,500",item.ssgcdn.com/22/74/84/item/1000043847422_i2_232.jpg
샤또 라퐁로쉐 2011,"76,500",item.ssgcdn.com/84/45/50/item/1000069504584_i1_232.jpg
[매장픽업] 멧츠로드 샤도네이,"35,100",item.ssgcdn.com/89/26/27/item/1000049272689_i1_232.jpg
[매장픽업] 머드하우스 소비뇽 블랑 (화이트와인),"26,100",item.ssgcdn.com/53/68/18/item/1000051186853_i1_232.jpg
[매장픽업]파이퍼하이직 빈티지(스파클링와인),"99,000",item.ssgcdn.com/53/68/18/item/1000051186853_i2_232.jpg
[매장픽업] 마투아 말보로 소비뇽 블랑,"26,100",item.ssgcdn.com/80/13/57/item/1000066571380_i1_232.jpg
[매장픽업] 모엣 & 샹동 로제 임페리얼,"92,700",item.ssgcdn.com/30/76/96/item/1000043967630_i1_232.jpg
[매장픽업] 모엣x카카오프렌즈 리미티드 에디션,"72,000",item.ssgcdn.com/98/50/10/item/1000066105098_i1_232.jpg
백화점 단독 선런칭! 모엣X카카오프렌즈 리미티드 에디션,"72,000",item.ssgcdn.com/88/33/17/item/1000044173388_i1_232.jpg
[매장픽업] 미켈레 끼아를로 모스카토 다스티 팔라스,"19,800",item.ssgcdn.com/18/00/57/item/1000066570018_i1_232.jpg
[매장픽업] 샤또 테이시에 쌩떼밀리옹 그랑크뤼,"36,000",item.ssgcdn.com/16/30/43/item/1000051433016_i1_232.jpg
[매장픽업]이기갈 꼬뜨 뒤 론 루즈 375ml (레드와인),"12,600",item.ssgcdn.com/16/30/43/item/1000051433016_i2_232.jpg
"[매장픽업] 코폴라 와이너리, 다이아몬드 클라렛 (레드와인)","39,000",item.ssgcdn.com/59/31/85/item/1000043853159_i1_232.jpg
[매장픽업] 아스코니 리슬링 아이스와인 블루라벨,"27,000",item.ssgcdn.com/59/31/85/item/1000043853159_i2_232.jpg
드림스 오브 골드 쉬라즈,"38,000",item.ssgcdn.com/27/64/95/item/1000043956427_i1_232.jpg
[매장픽업] 간치아 모스카토 로제,"18,000",item.ssgcdn.com/27/64/95/item/1000043956427_i2_232.jpg
[매장픽업]운두라가 브뤼 375ml,"5,400",item.ssgcdn.com/65/68/57/item/1000065576865_i1_232.jpg
[매장픽업]코노수르 토코르날 까베르네 소비뇽 (레드와인),"10,800",item.ssgcdn.com/31/53/50/item/1000069505331_i1_232.jpg
플라네타 샤도네이,"49,500",item.ssgcdn.com/19/38/26/item/1000070263819_i1_232.jpg
[매장픽업]  더 피노 프로젝트,"34,200",item.ssgcdn.com/19/38/26/item/1000070263819_i2_232.jpg
[매장픽업] 유 원 프리미티보 만두리아,"19,800",item.ssgcdn.com/99/19/52/item/1000070521999_i1_232.jpg
"[매장픽업] 뱅상 지라르댕, 상트네 1erCru 르 보르가르 (레드와인)","82,000",item.ssgcdn.com/75/06/30/item/1000068300675_i1_232.jpg
푸나무 소비뇽 블랑,"32,000",item.ssgcdn.com/65/84/74/item/1000063748465_i1_232.jpg
[매장픽업] 돈 막시미아노(레드와인),"171,000",item.ssgcdn.com/36/22/01/item/1000051012236_i1_232.jpg
[매장픽업] 까스텔포르테 발폴리첼라 리빠소,"22,500",item.ssgcdn.com/11/26/87/item/1000043872611_i1_232.jpg
[매장픽업]이기갈 꼬뜨 뒤 론 루즈 1500ml (레드와인),"40,500",item.ssgcdn.com/11/26/87/item/1000043872611_i2_232.jpg
[매장픽업] 아스코니 무스캇 아이스와인 레드라벨,"27,000",item.ssgcdn.com/08/00/58/item/1000065580008_i1_232.jpg
장 미셸 기불로 사비니 레 본 루즈 17,"36,000",item.ssgcdn.com/31/68/21/item/1000085216831_i1_232.jpg
[매장픽업] 파이 화이트,"27,000",item.ssgcdn.com/31/68/21/item/1000085216831_i2_232.jpg
"[매장픽업] 루이 미쉘, 쁘띠 샤블리 (화이트와인)","39,000",item.ssgcdn.com/93/78/29/item/1000068297893_i1_232.jpg
"[매장픽업] 마이클 몬다비 패밀리, 스펠바운드 피노누아","34,200",item.ssgcdn.com/22/26/01/item/1000051012622_i1_232.jpg
[매장픽업] 브라운 브라더스 모스카토,"18,000",item.ssgcdn.com/46/93/00/item/1000051009346_i1_232.jpg
서브미션 레드블렌드,"22,500",item.ssgcdn.com/06/29/08/item/1000066082906_i1_232.jpg
[매장픽업] 프리마크 아비 샤르도네(화이트와인),"63,900",item.ssgcdn.com/94/58/95/item/1000043955894_i1_232.jpg
샤또 무똥 로칠드 2011,"990,000",item.ssgcdn.com/00/30/61/item/1000082613000_i1_232.jpg
[매장픽업] 까스텔포르테 아마로네 델라 발폴리첼라,"40,500",item.ssgcdn.com/37/80/33/item/1000049338037_i1_232.jpg
[매장픽업] ☆화이트잔 증정☆ 호니그 소비뇽블랑,"31,500",item.ssgcdn.com/89/09/34/item/1000072340989_i1_232.jpg
[매장픽업]피치니 메모로 루즈 (레드와인),"13,000",item.ssgcdn.com/40/34/58/item/1000043583440_i1_232.jpg
"[매장픽업] 로쉬 드 벨렌, 부르고뉴 피노누아 퀴베 리저브 (레드와인)","36,000",item.ssgcdn.com/40/34/58/item/1000043583440_i2_232.jpg
트러블메이커,"28,800",item.ssgcdn.com/94/62/57/item/1000065576294_i1_232.jpg
[매장픽업]깔멜 앤 조셉 레 크뤼 테라스 뒤 라르작 (레드와인),"25,200",item.ssgcdn.com/79/93/11/item/1000051119379_i1_232.jpg
샤또 라 라귄 2017,"89,100",item.ssgcdn.com/20/01/58/item/1000065580120_i1_232.jpg
[매장픽업] 벨레 그로스 클락 앤 텔레폰 피노누아(레드와인),"94,500",item.ssgcdn.com/60/83/56/item/1000066568360_i1_232.jpg
[매장픽업] 리유니트 비앙코(화이트와인),"10,800",item.ssgcdn.com/31/93/45/item/1000063459331_i1_232.jpg
[매장픽업] 빈도로 프리미티보 디 만두리아,"25,200",item.ssgcdn.com/75/11/85/item/1000043851175_i1_232.jpg
"[매장픽업] 에밀리아나, 코얌 (레드와인)","47,000",item.ssgcdn.com/75/11/85/item/1000043851175_i2_232.jpg
[레드와인] 세븐 폴스 카베르네 소비뇽,"19,800",item.ssgcdn.com/57/27/97/item/1000048972757_i1_232.jpg
"와인에어레이터 Vintorio (디캔터, 와인디켄터, 와인용품, 와인악세서리)","18,500",item.ssgcdn.com/88/89/31/item/1000068318988_i1_232.jpg
[매장픽업] 양가라 쉬라즈(레드와인),"46,800",item.ssgcdn.com/69/27/07/item/1000066072769_i1_232.jpg
"[매장픽업] 로쉬 드 벨렌, 부르고뉴 피노누아 퀴베 리저브 (레드와인)","36,000",item.ssgcdn.com/35/60/84/item/1000043846035_i1_232.jpg
[레드와인] 트라피체 오크캐스크 말벡,"16,800",item.ssgcdn.com/35/60/84/item/1000043846035_i2_232.jpg
[매장픽업]투핸즈 엔젤스쉐어 (레드와인),"36,000",item.ssgcdn.com/68/85/89/item/1000073898568_i1_232.jpg
[레드와인] 프론테라 까베르네 소비뇽,"8,800",item.ssgcdn.com/26/66/57/item/1000065576626_i1_232.jpg
"[매장픽업] 루이 미쉘, 샤블리 375ml (화이트와인)","30,000",item.ssgcdn.com/38/81/41/item/1000054418138_i1_232.jpg
[스파클링] 발레벨보 모스까또 다스띠,"12,800",item.ssgcdn.com/38/81/41/item/1000054418138_i2_232.jpg
[매장픽업]루이자도 부르고뉴 샤도네이 375ml (화이트와인),"14,400",item.ssgcdn.com/11/96/79/item/1000044799611_i1_232.jpg
조쉬 셀라스 까베르네 쇼비뇽,"34,800",item.ssgcdn.com/17/32/33/item/1000049333217_i1_232.jpg
[매장픽업] 카멜로드 몬테레이 피노누아(레드와인),"31,500",item.ssgcdn.com/17/32/33/item/1000049333217_i2_232.jpg
[화이트와인] 도스 코파스 샤도네이,"4,900",item.ssgcdn.com/70/78/03/item/1000072037870_i1_232.jpg
[매장픽업]뿌삐유 (레드와인),"43,200",item.ssgcdn.com/88/57/00/item/1000051005788_i1_232.jpg
[매장픽업] 오이스터베이 소비뇽블랑(화이트와인),"31,500",item.ssgcdn.com/52/17/24/item/1000085241752_i1_232.jpg
[레드와인] 피터르만 바로산 까버네 소비뇽,"19,800",item.ssgcdn.com/96/68/69/item/1000048696896_i1_232.jpg
[화이트와인] 샤토 생 미셸 컬럼비아 밸리 리슬링,"24,800",item.ssgcdn.com/48/12/47/item/1000051471248_i1_232.jpg
[스파클링] 모엣샹동 임페리얼,"74,800",item.ssgcdn.com/53/70/57/item/1000065577053_i1_232.jpg
뱅 드 신세계! 하반기 와인 대축제,"45,000",item.ssgcdn.com/01/04/37/item/1000049370401_i1_232.jpg
[매장픽업] 글로리오소 리오하 크리안자(레드와인),"22,500",item.ssgcdn.com/01/04/37/item/1000049370401_i2_232.jpg
[레드와인] 도스코파스 까베르네 소비뇽,"4,900",item.ssgcdn.com/10/16/83/item/1000049831610_i1_232.jpg
[스파클링] 뵈브클리코 옐로우라벨,"74,500",item.ssgcdn.com/95/82/37/item/1000040378295_i1_232.jpg
[레드와인] 크레스만 샤또 라피에리에,"15,800",item.ssgcdn.com/95/82/37/item/1000040378295_i2_232.jpg
"[매장픽업] 그라함, 20년 토니 포트 (포트와인)","125,000",item.ssgcdn.com/95/29/27/item/1000049272995_i1_232.jpg
[레드와인] G7 리저브 까베르네 소비뇽,"14,800",item.ssgcdn.com/17/32/33/item/1000049333217_i1_232.jpg
[매장픽업] 빌라 안나베르타 아마로네(레드와인),"44,100",item.ssgcdn.com/17/32/33/item/1000049333217_i2_232.jpg
"[매장픽업] 리카솔리 1141, 브롤리오CC 375ml (레드와인)","18,000",item.ssgcdn.com/84/61/26/item/1000049266184_i1_232.jpg
"[매장픽업] 브라운 브라더스 모스까또 로사(스파클링,로제와인)","18,000",item.ssgcdn.com/78/39/79/item/1000044793978_i1_232.jpg
[레드와인] 롤라이오 상그리아 레드,"7,800",item.ssgcdn.com/78/58/15/item/1000053155878_i1_232.jpg
[레드와인] 트라피체 말벡,"9,800",item.ssgcdn.com/05/08/19/item/1000051190805_i1_232.jpg
"[매장픽업] 파머스 테이블, 메리티지","22,500",item.ssgcdn.com/80/24/97/item/1000048972480_i1_232.jpg
"[매장픽업] 파스쿠아, 일레븐 미닛 로제 (로제와인)","50,000",item.ssgcdn.com/56/84/39/item/1000049398456_i1_232.jpg
[매장픽업] 까스텔로 로미또리오 브루넬로 디 몬탈치노,"90,000",item.ssgcdn.com/56/84/39/item/1000049398456_i2_232.jpg
[매장픽업] 맥스 리제르바 까르미네르(레드와인),"24,300",item.ssgcdn.com/62/41/44/item/1000082444162_i1_232.jpg
[매장픽업]  모엣 & 샹동 로제 임페리얼,"92,700",item.ssgcdn.com/68/91/26/item/1000049269168_i1_232.jpg
[매장픽업]샴페인 코피네 EA 라 꼬까르드,"70,200",item.ssgcdn.com/74/51/26/item/1000070265174_i1_232.jpg
"[매장픽업] 리카솔리 1141, 브롤리오CC 375ml (레드와인)","18,000",item.ssgcdn.com/98/01/80/item/1000044800198_i1_232.jpg
[매장픽업] 프로즌 툰드라 비달 아이스와인 (화이트와인),"31,500",item.ssgcdn.com/24/54/13/item/1000051135424_i1_232.jpg
샤또 크로아제 바쥐 2013,"61,200",item.ssgcdn.com/24/54/13/item/1000051135424_i3_232.jpg
"[매장픽업] 샤토 마이에, 샤토 뷰 샹트카유 (레드와인)","56,000",item.ssgcdn.com/59/72/85/item/1000043857259_i1_232.jpg
[매장픽업] 베라짜노 키안티 클라시코(레드와인),"37,800",item.ssgcdn.com/59/72/85/item/1000043857259_i2_232.jpg
[매장픽업]피치니 끼안띠 375ml (레드와인),"6,210",item.ssgcdn.com/91/46/22/item/1000085224691_i1_232.jpg
"[매장픽업] 루이 미쉘, 샤블리 375ml (화이트와인)","30,000",item.ssgcdn.com/91/76/19/item/1000051197691_i1_232.jpg
[매장픽업] 빌라엠 썸,"13,500",item.ssgcdn.com/74/67/84/item/1000043846774_i1_232.jpg
[매장픽업] 타라파카 에티케타 아쑬 (레드와인),"81,000",item.ssgcdn.com/74/67/84/item/1000043846774_i2_232.jpg
[매장픽업] 카멜로드 몬테레이 피노누아(레드와인),"31,500",item.ssgcdn.com/41/18/01/item/1000051011841_i1_232.jpg
[매장픽업]피치니 메모로 화이트 (화이트와인),"13,000",item.ssgcdn.com/05/08/19/item/1000051190805_i1_232.jpg
[매장픽업] 시에피 (레드와인),"180,000",item.ssgcdn.com/05/08/19/item/1000051190805_i2_232.jpg
[매장픽업] 빌라 엠(화이트와인),"20,700",item.ssgcdn.com/65/05/32/item/1000072320565_i1_232.jpg
[매장픽업]  마르께스 데 까사 콘차 에티케타 네그라(레드와인),"41,400",item.ssgcdn.com/38/01/86/item/1000043860138_i1_232.jpg
[매장픽업]  모엣 & 샹동 로제 임페리얼375,"60,300",item.ssgcdn.com/38/01/86/item/1000043860138_i2_232.jpg
"[매장픽업] 로쉬 드 벨렌, 부르고뉴 샤르도네 비에이 비뉴 375ml (화이트와인)","23,000",item.ssgcdn.com/28/34/27/item/1000049273428_i1_232.jpg
[매장픽업] 몬테스 클래식 카버네 소비뇽 750ML (레드 와인),"15,000",item.ssgcdn.com/62/78/04/item/1000051047862_i1_232.jpg
몽제아 뮈네레 라 수페르브 꼬또 부르기뇽 19,"27,000",item.ssgcdn.com/66/29/86/item/1000043862966_i1_232.jpg
앙드레 끌루에 드림 빈티지 2013,"62,100",item.ssgcdn.com/66/29/86/item/1000043862966_i2_232.jpg
[매장픽업] 탈로 프리미티보 디 만두리아,"25,200",item.ssgcdn.com/70/25/27/item/1000049272570_i1_232.jpg
[매장픽업] 리파 마그나 코르비나,"26,100",item.ssgcdn.com/23/98/69/item/1000048699823_i1_232.jpg
[매장픽업] 1865  싱글빈야드 까베르네 소비뇽1500ml(레드와인),"72,000",item.ssgcdn.com/64/10/29/item/1000070291064_i1_232.jpg
"[매장픽업] 럭스, 골드 브륏 NV","18,000",item.ssgcdn.com/40/38/13/item/1000051133840_i1_232.jpg
[매장픽업] 제라르 베르트랑 꼬뜨 로즈 로제 (로제와인),"13,500",item.ssgcdn.com/40/38/13/item/1000051133840_i2_232.jpg
프레스코발디 페라노 끼안티 클라시코,"36,000",item.ssgcdn.com/92/74/01/item/1000072017492_i1_232.jpg
[매장픽업] 셀리에 데 프린스 샤또네프뒤파프(레드와인),"99,000",item.ssgcdn.com/70/41/09/item/1000066094170_i1_232.jpg
[매장픽업] 샤또 몽페라 화이트 2015 (화이트와인),"36,000",item.ssgcdn.com/00/94/03/item/1000072039400_i1_232.jpg
서브미션 로제,"22,500",item.ssgcdn.com/01/05/29/item/1000082290501_i1_232.jpg
[매장픽업] 몬테스 알파 엠 750ML (레드 와인),"138,600",item.ssgcdn.com/49/89/61/item/1000082618949_i1_232.jpg
[매장픽업] 모엣 & 샹동 로제 임페리얼 375ml,"62,820",item.ssgcdn.com/70/05/00/item/1000051000570_i1_232.jpg
[매장픽업] 샤토비뇨 생테밀리옹 그랑크뤼(레드와인),"45,000",item.ssgcdn.com/82/00/75/item/1000063750082_i1_232.jpg
[매장픽업] F 네그로아마로,"49,500",item.ssgcdn.com/75/37/82/item/1000043823775_i1_232.jpg
"[매장픽업] 로버트 오틀리, 시그니처 쉬라즈 (레드와인)","30,000",item.ssgcdn.com/75/37/82/item/1000043823775_i2_232.jpg
"[매장픽업] 루이 미쉘, 샤블리 1er Cru 몬테 드 토네르 375ml (화이트와인)","42,000",item.ssgcdn.com/91/18/57/item/1000066571891_i1_232.jpg
[매장픽업]코노수르 스파클링 브뤼,"21,600",item.ssgcdn.com/65/65/84/item/1000043846565_i1_232.jpg
[매장픽업] 엠 샤푸티에 지공다스,"55,800",item.ssgcdn.com/65/65/84/item/1000043846565_i2_232.jpg
"[매장픽업] 파스쿠아, 프로세코 DOC 오드리 햅번 (스파클링와인)","39,000",item.ssgcdn.com/30/57/54/item/1000045545730_i1_232.jpg
[매장픽업] 깔베 샤또뇌프 뒤 파프(레드와인),"63,000",item.ssgcdn.com/27/03/03/item/1000072030327_i1_232.jpg
러브 오버 골드 그르나슈,"230,000",item.ssgcdn.com/44/53/01/item/1000072015344_i1_232.jpg
"[매장픽업] 그라함, 20년 토니 포트 (포트와인)","125,000",item.ssgcdn.com/21/08/22/item/1000070220821_i1_232.jpg
[매장픽업] 엠 샤푸티에 라스토(레드와인),"35,100",item.ssgcdn.com/59/60/73/item/1000045736059_i1_232.jpg
마헨들 펄프 픽션 그린,"27,000",item.ssgcdn.com/59/60/73/item/1000045736059_i3_232.jpg
[매장픽업]  아차발 페레 키메라 (레드와인),"76,500",item.ssgcdn.com/21/12/62/item/1000070621221_i1_232.jpg
"[매장픽업] 파스쿠아, 프리잔떼 뀌베 넘버 5 (스파클링와인)","35,000",item.ssgcdn.com/20/92/85/item/1000043859220_i1_232.jpg
"[매장픽업] 찰스 하이직, 로제 리저브 (샴페인)","140,000",item.ssgcdn.com/20/92/85/item/1000043859220_i2_232.jpg
[매장픽업] 샤또 샤스 스플린 13 (레드와인),"83,700",item.ssgcdn.com/52/06/19/item/1000051190652_i1_232.jpg
[매장픽업] 마르케스 데 톨레도 크리안자 750ML (레드 와인),"16,200",item.ssgcdn.com/52/06/19/item/1000051190652_i2_232.jpg
[매장픽업]  털리와인셀러 쥬비나일 진판델,"68,400",item.ssgcdn.com/04/69/86/item/1000043866904_i1_232.jpg
[매장픽업]코노수르 레세르바 샤도네이 (화이트와인),"17,000",item.ssgcdn.com/37/21/27/item/1000082272137_i1_232.jpg
[매장픽업] 더 페데럴리스트 진판델(레드와인),"45,000",item.ssgcdn.com/01/83/39/item/1000049398301_i1_232.jpg
뱅 드 신세계! 하반기 와인 대축제,"45,000",item.ssgcdn.com/01/83/39/item/1000049398301_i2_232.jpg
[매장픽업]코노 수르 토코르날 샤도네이 (화이트와인),"10,800",item.ssgcdn.com/99/75/69/item/1000048697599_i1_232.jpg
"[매장픽업] 매티스, 그리나쉬","71,100",item.ssgcdn.com/65/03/22/item/1000085220365_i1_232.jpg
[매장픽업]플라네타 플럼바고 (레드와인),"21,600",item.ssgcdn.com/65/03/22/item/1000085220365_i2_232.jpg
[매장픽업] 루이자도 샤블리 그랑크뤼 블랑쇼 (화이트와인),"162,000",item.ssgcdn.com/30/76/36/item/1000049367630_i1_232.jpg
[매장픽업]시에라 칸따브리아 크리안자 1500ml (레드와인),"38,700",item.ssgcdn.com/30/76/36/item/1000049367630_i2_232.jpg
[매장픽업]지디 바이라 알베 바롤로 (레드와인),"65,000",item.ssgcdn.com/85/18/65/item/1000043651885_i1_232.jpg
[매장픽업]  운두라가 파운더스 컬렉션 까베르네 소비뇽 (레드와인),"49,500",item.ssgcdn.com/58/45/08/item/1000066084558_i1_232.jpg
"[매장픽업] 브라운 브라더스 모스까또 로사(스파클링,로제와인)","18,000",item.ssgcdn.com/79/96/86/item/1000043869679_i1_232.jpg
"[매장픽업] 뱅상 지라르댕, 샤샤뉴 몽라셰 1er Cru 레 쇼메 2017 (화이트와인)","184,000",item.ssgcdn.com/12/80/39/item/1000049398012_i1_232.jpg
[매장픽업] 비비르 신 도르미르,"22,500",item.ssgcdn.com/12/80/39/item/1000049398012_i2_232.jpg
[매장픽업]샤또 뻬데스끌로 13 (레드와인),"117,000",item.ssgcdn.com/88/03/18/item/1000051180388_i1_232.jpg
[매장픽업]  샤또 사미옹(레드와인),"71,100",item.ssgcdn.com/88/03/18/item/1000051180388_i2_232.jpg
[매장픽업]  도멘드마르꾸 샤또네프뒤파프(레드와인),"135,000",item.ssgcdn.com/84/09/41/item/1000051410984_i1_232.jpg
"[매장픽업] 디자이아 스파클링 브뤼(스파클링,화이트와인)","9,000",item.ssgcdn.com/42/97/98/item/1000071989742_i1_232.jpg
[매장픽업] 아르망  드  브리냑  브뤼 골드,"990,000",item.ssgcdn.com/38/77/96/item/1000043967738_i1_232.jpg
[매장픽업] 샤또 시트랑 13,"43,200",item.ssgcdn.com/36/14/01/item/1000051011436_i1_232.jpg
[매장픽업] P+S 크리세이야(레드와인),"138,600",item.ssgcdn.com/60/84/85/item/1000043858460_i1_232.jpg
마헨들 그뤼너 펠트리너 페더슈필,"27,000",item.ssgcdn.com/60/84/85/item/1000043858460_i2_232.jpg
[매장픽업] 펜폴즈 빈 28 칼림나 쉬라즈(레드와인),"72,000",item.ssgcdn.com/83/29/57/item/1000049572983_i1_232.jpg
"[매장픽업] 도멘 베르나르 바이에뜨, 트랜센던스 (레드와인)","55,000",item.ssgcdn.com/17/95/00/item/1000051009517_i1_232.jpg
[매장픽업] 샤또드샤미레 메르퀴레 레드(레드와인),"76,500",item.ssgcdn.com/97/03/75/item/1000063750397_i1_232.jpg
BABE 베이브 화이트,"2,700",item.ssgcdn.com/94/99/79/item/1000044799994_i1_232.jpg
[매장픽업]  엑스트라 리브르 르 세드르 (레드와인),"89,100",item.ssgcdn.com/33/04/43/item/1000044430433_i1_232.jpg
[레드와인] 세븐 폴스 카베르네 소비뇽,"19,800",item.ssgcdn.com/89/13/12/item/1000051121389_i1_232.jpg
"와인에어레이터 Vintorio (디캔터, 와인디켄터, 와인용품, 와인악세서리)","18,500",item.ssgcdn.com/88/07/87/item/1000043870788_i1_232.jpg
[매장픽업] 양가라 쉬라즈(레드와인),"46,800",item.ssgcdn.com/60/03/87/item/1000043870360_i1_232.jpg
"[매장픽업] 로쉬 드 벨렌, 부르고뉴 피노누아 퀴베 리저브 (레드와인)","36,000",item.ssgcdn.com/04/59/78/item/1000048785904_i1_232.jpg
[레드와인] 트라피체 오크캐스크 말벡,"16,800",item.ssgcdn.com/50/82/33/item/1000049338250_i1_232.jpg
[매장픽업]투핸즈 엔젤스쉐어 (레드와인),"36,000",item.ssgcdn.com/56/34/45/item/1000063453456_i1_232.jpg
[레드와인] 프론테라 까베르네 소비뇽,"8,800",item.ssgcdn.com/60/24/43/item/1000051432460_i1_232.jpg
"[매장픽업] 루이 미쉘, 샤블리 375ml (화이트와인)","30,000",item.ssgcdn.com/73/74/94/item/1000043947473_i1_232.jpg
[스파클링] 발레벨보 모스까또 다스띠,"12,800",item.ssgcdn.com/73/74/94/item/1000043947473_i2_232.jpg
[매장픽업]루이자도 부르고뉴 샤도네이 375ml (화이트와인),"14,400",item.ssgcdn.com/62/97/85/item/1000043859762_i1_232.jpg
조쉬 셀라스 까베르네 쇼비뇽,"34,800",item.ssgcdn.com/62/97/85/item/1000043859762_i2_232.jpg
[매장픽업] 카멜로드 몬테레이 피노누아(레드와인),"31,500",item.ssgcdn.com/82/20/00/item/1000051002082_i1_232.jpg
[화이트와인] 도스 코파스 샤도네이,"4,900",item.ssgcdn.com/09/28/27/item/1000049272809_i1_232.jpg
[매장픽업]뿌삐유 (레드와인),"43,200",item.ssgcdn.com/02/26/43/item/1000051432602_i1_232.jpg
[매장픽업] 오이스터베이 소비뇽블랑(화이트와인),"31,500",item.ssgcdn.com/61/05/64/item/1000043640561_i1_232.jpg
[레드와인] 피터르만 바로산 까버네 소비뇽,"19,800",item.ssgcdn.com/72/54/08/item/1000066085472_i1_232.jpg
[화이트와인] 샤토 생 미셸 컬럼비아 밸리 리슬링,"24,800",item.ssgcdn.com/53/71/69/item/1000048697153_i1_232.jpg
[스파클링] 모엣샹동 임페리얼,"74,800",item.ssgcdn.com/25/74/33/item/1000049337425_i1_232.jpg
